text,label
"I have listened to her later album ""Living Proof"" more, but ""Believe"" is such a fabulous effort from her--she sounds more confident on this one than past efforts.",1
While walking on the side of the road they didn't quite block out everything I wanted to.,1
"Still, I agree with the formulas that describe whether you're building an  expected amount of wealth based on your age and income.",1
"Kinsey is not willing to let go of the investigation, and becomes enmeshed in the details of a large scale criminal operation.",1
Interchangeable woth Legos and much cheaper.,1
THE WIZARD WHICH IS A SONG THAT ROCKS OUT FOR YOUNG DRUMMERS AND GUITARISTS EVERYWHERE TO JAM,1
"There is a LOT of white noise with these earbuds, just plug them in w/o playing music, and there is a lot, a lot of noise.",1
i have a eyefi card and a bunch of SD cards,0
"These earbuds are great, I can listen to my music so much better.",1
"Only one complaint, but not with the battery charger.",1
I played this game when I was 7 years old and now at 22 years,0
I used this to replace a Vandersteen audiophile center channel speaker.,1
Product arrived very fast,0
"The lens itself is fairly heavy, it's pretty solid too.",1
"I was familiar with the references she made, but I think it would be hard for someone who wasn't familiar with Fitzgerald, Joyce, and Proust to understand large chunks of the book.",1
Grafton's earlier books were so much better.,1
"For while the earlier book was about how to gain and hold control of other people, this one is about how to find, develop, and fully realize one’s own Life’s Task.",1
This book is a chance for adults to color again,1
I'll update if Support answers my email...,0
She will not be disappointed.,0
"The one issue, which I have gotten over since I have exercised to the DVD a couple of times, is following the dance moves.",1
Mark Z. Danielewski's novel,0
"These segments were surprisingly short and didn't occur until a good hour and 40 minutes went by, though I believe I know why-",1
But if you choose to only use the one flash then you can put the extra $150 toward a new lens.,1
but they are better for kids a little older.,1
The description for this is accurate in size...,1
so I know what a great artist he is.,1
I would order from this seller again.,1
I believe the product does not reflect £250 asking price.,1
"LUST, LIES, BETRAYAL, MURDER...",0
"I am not a big fan of rap,find most of it offensive",0
"Not sure why this happened, but considering these aren't cheap headphones, it shouldn't have happened at all.",1
They do not budge with repeated play.,1
"As any plastic implement, it needs some care not to break it - but it would require quite a bit of force to actually do so.",1
This film is an exception.,1
My first impressions when trying to assemble it were not so great.,1
They are good for sitting still.,1
"At this price, the earphones are amazing quality and you can rest assured that Symphonized will honor their warranty.",1
"As with all the other songs, it is made better by going electric.",0
Well worth the money and surprising how competitive things can get.,1
I've always loved colouring in,0
over- who doesn't like the Eagles?,0
This one sounds terrific in my not large family room.,1
They also come with six comfortable silicone ear pieces.,1
The black easily hides in the shadows and you don't notice them after a bit.,1
"I stopped reading the book at the 54% mark (Kindle) because the romance elements,  paranormal elements and plotting of the book did not work for me.",0
they will nickel and dime you to death will try to refuse any returns and make you come out of pocket for the shipping.,1
The quality of the blu-ray is amazing.,1
Ken gets more depth than I've ever seen.,1
"Then comes The Wizard, which is a harmonica-laden, metallic song.",1
"However, my dominoes were faulty.",0
"One problem I had was that the film was a bit too long (2 hours and 20 minutes), although the scenes are great in their own right.",1
I have a Canon Digital SLR that I don't use very often anymore because it's big and heavy,1
didn't realize how few pages it had.,0
My granddaughter really enjoys the Llama Llama books.,1
It had one layer of bubble wrap around it that had all popped and in a grey plastic bag.,1
Great price for a excellent product!,1
The game runs much like King of Tokyo but includes additional options for gaining victory points.,1
"After all these years, still missing Sonny, yet still stick to be her true-self.",0
How does George keep making such good albums?,1
I mainly do black and white but he color and contrast with this lens,1
It amazes me that most people have never heard of this movie.,0
"I can't watch movies more than once, but with Columbo there is such  a wit, quality and intelligence that repeated viewings",1
Gorgeous book inside and out.,1
They sent me a fake canon battery without any box or any original packaging.,1
One of the rare cartoons to big screen success stories.,0
I suspect my next purchase will be to match Polk Audio shelf speakers to this CS10 Center Channel Speaker.,1
"I also hate how the story within the story was about a documentary and how much the story skipped and how long the author dwells on telling you about something for pages and pages instead of being creative like most authors, and get to the point quickly in a sentence or a few paragraphs",1
